timestamp,component,rcd_uS,frm_nm,frm_sz_b,cmp_ltnc_uS,ntwrk_lt_uS,snt_uS,done_uS,recv_btRt_Mbps
1758853964253228,2,17218463.0,143,10737610.0,134510.0,107.0,,17352977.0,90.44635185902729
1758853964297165,1,17381583.0,154,11280060.0,125920.0,112.0,,17507507.0,103.28117417618135
1758853964388018,2,17353253.0,144,10737610.0,114164.0,107.0,,17467421.0,79.66177016099118
1758853964424074,1,17508492.0,155,9366820.0,111178.0,93.0,,17619674.0,73.80737378751704
1758853964502465,2,17467700.0,145,10737610.0,115202.0,107.0,,17582906.0,93.82168165176894
1758853964536229,1,17620647.0,156,10783330.0,132715.0,107.0,,17753366.0,96.14667201640587
1758853964617944,2,17583179.0,146,10737610.0,121637.0,107.0,,17704820.0,92.98322638748171
1758853964669480,1,17753898.0,157,12688180.0,141197.0,126.0,,17895099.0,95.22014844166273
1758853964739870,2,17705105.0,147,10737610.0,118357.0,107.0,,17823466.0,88.06661417581157
1758853964811781,1,17896199.0,158,10460340.0,124632.0,104.0,,18020835.0,73.50854878040211
1758853964858504,2,17823739.0,148,10737610.0,120582.0,107.0,,17944325.0,90.51039331051807
1758853964937395,1,18021813.0,159,8257600.0,93765.0,82.0,,18115582.0,65.73789545751269
1758853964979366,2,17944601.0,149,10737610.0,127063.0,107.0,,18071668.0,88.84190233489434
1758853965032126,1,18116544.0,160,10161670.0,107773.0,101.0,,18224321.0,107.2686871245949
1758853965106709,2,18071944.0,150,10737610.0,129181.0,107.0,,18201129.0,84.32037881940902
1758853965140386,1,18224804.0,161,11809750.0,122436.0,118.0,,18347244.0,109.0869203768705
1758853965236163,2,18201398.0,151,10737610.0,113102.0,107.0,,18314504.0,82.94537055633663
1758853965263932,1,18348350.0,162,12377080.0,133220.0,123.0,,18481574.0,100.18195651821993
1758853965349558,2,18314793.0,152,10737610.0,133683.0,107.0,,18448480.0,94.6920940076723
1758853965398248,1,18482666.0,163,8449770.0,99789.0,84.0,,18582459.0,62.90963101938711
1758853965483532,2,18448767.0,153,10737610.0,143195.0,107.0,,18591966.0,80.14696881484468
1758853965499031,1,18583449.0,164,8523330.0,96929.0,85.0,,18680382.0,84.57110822261691
1758853965596946,1,18681364.0,165,9044650.0,106335.0,90.0,,18787703.0,92.37246591431342
1758853965626993,2,18592228.0,154,10737610.0,114164.0,107.0,,18706396.0,74.8468921867267
1758853965704252,1,18788670.0,166,11030690.0,127624.0,110.0,,18916298.0,102.79658173820663
1758853965741437,2,18706672.0,155,10737610.0,113036.0,107.0,,18819712.0,93.82414106462551
1758853965832391,1,18916809.0,167,11391390.0,126048.0,113.0,,19042861.0,88.89869594736965
1758853965854759,2,18819994.0,156,10737610.0,117283.0,107.0,,18937281.0,94.75309295635446
1758853965959424,1,19043842.0,168,9419200.0,105072.0,94.0,,19148918.0,74.1476624184267
1758853965972330,2,18937565.0,157,10737610.0,143095.0,107.0,,19080664.0,91.32872902331357
1758853966065542,1,19149960.0,169,8663120.0,93916.0,86.0,,19243880.0,81.63666861418422
1758853966115704,2,19080939.0,158,10737610.0,127012.0,107.0,,19207955.0,74.89230962378116
1758853966160537,1,19244955.0,170,11170080.0,118045.0,111.0,,19363004.0,117.58597820937943
1758853966242997,2,19208232.0,159,10737610.0,118373.0,107.0,,19326609.0,84.3534994068802
1758853966279106,1,19363524.0,171,9977460.0,105212.0,99.0,,19468740.0,84.14897654530273
1758853966361666,2,19326901.0,160,10737610.0,116257.0,107.0,,19443162.0,90.48369835424585
1758853966385307,1,19469725.0,172,10171560.0,107119.0,101.0,,19576848.0,95.7764992796678
1758853966478241,2,19443476.0,161,10737610.0,113111.0,107.0,,19556591.0,92.10902852241047
1758853966493386,1,19577804.0,173,9262970.0,108151.0,92.0,,19685959.0,85.70554871899259
1758853966591647,2,19556882.0,162,10737610.0,113101.0,107.0,,19669987.0,94.6829091935171
1758853966602496,1,19686914.0,174,8095210.0,88825.0,80.0,,19775743.0,74.19310787278893
1758853966692290,1,19776708.0,175,9260390.0,97462.0,92.0,,19874174.0,103.1292736708466
1758853966705028,2,19670263.0,163,10737610.0,116249.0,107.0,,19786516.0,94.70378634868277
1758853966790737,1,19875155.0,176,9319050.0,98109.0,93.0,,19973268.0,94.66057878858675
1758853966821558,2,19786793.0,164,10737610.0,133466.0,107.0,,19920263.0,92.14459795760749
1758853966889841,1,19974259.0,177,10421730.0,135484.0,104.0,,20109747.0,105.15952938327413
1758853966955302,2,19920537.0,165,10737610.0,121742.0,107.0,,20042283.0,80.28479782270607
1758853967025822,1,20110240.0,178,9181050.0,99491.0,91.0,,20209735.0,67.51715313168751
1758853967077295,2,20042530.0,166,10737610.0,127169.0,107.0,,20169703.0,88.01824694859542
1758853967126340,1,20210758.0,179,10258320.0,106704.0,102.0,,20317466.0,102.05455739270579
1758853967204763,2,20169998.0,167,10737610.0,117349.0,107.0,,20287351.0,84.23769102833653
1758853967233531,1,20317949.0,180,8430120.0,100249.0,84.0,,20418202.0,78.64578182869832
1758853967322397,2,20287632.0,168,10737610.0,115261.0,107.0,,20402897.0,91.27981705969364
1758853967334771,1,20419189.0,181,11293780.0,117264.0,112.0,,20536457.0,111.55452390359542
1758853967437965,2,20403200.0,169,10737610.0,113072.0,107.0,,20516276.0,92.91161913332411
1758853967452551,1,20536969.0,182,11083110.0,128400.0,110.0,,20665373.0,94.1001018848701
1758853967551316,2,20516551.0,170,10737610.0,115177.0,107.0,,20631732.0,94.72885109085938
1758853967581899,1,20666317.0,183,9773230.0,107849.0,97.0,,20774170.0,75.55764294770697
1758853967666747,2,20631982.0,171,10737610.0,120579.0,107.0,,20752565.0,93.02189186613649
1758853967690739,1,20775157.0,184,9304930.0,108467.0,93.0,,20883628.0,85.49182285924292
1758853967787613,2,20752848.0,172,10737610.0,131304.0,107.0,,20884156.0,88.8389621564377
1758853967800159,1,20884577.0,185,11446000.0,130153.0,114.0,,21014734.0,104.60610491683423
1758853967919205,2,20884440.0,173,10737610.0,119586.0,107.0,,21004030.0,81.5977415040428
1758853967930818,1,21015236.0,186,10225500.0,114676.0,102.0,,21129916.0,78.26096939361238
1758853968039081,2,21004316.0,174,10737610.0,114139.0,107.0,,21118459.0,89.57264172978745
1758853968046436,1,21130854.0,187,10286930.0,107122.0,102.0,,21237980.0,88.97342974277362
1758853968153503,2,21118738.0,175,10737610.0,115199.0,107.0,,21233941.0,93.84218069951584
1758853968154505,1,21238923.0,188,8930920.0,94123.0,89.0,,21333050.0,82.64090534750947
1758853968249583,1,21334001.0,189,10585500.0,121640.0,105.0,,21455645.0,111.33490397357959
1758853968268982,2,21234217.0,176,10737610.0,125932.0,107.0,,21360153.0,92.98322638748171
1758853968371748,1,21456166.0,190,8839250.0,93935.0,88.0,,21550105.0,72.35501166455204
1758853968395198,2,21360433.0,177,10737610.0,121677.0,107.0,,21482114.0,85.0732870634468
1758853968466622,1,21551040.0,191,12027250.0,132868.0,120.0,,21683912.0,126.77076965238103
1758853968517158,2,21482393.0,178,10737610.0,130569.0,107.0,,21612966.0,88.04206297146605
1758853968600012,1,21684430.0,192,9533770.0,101272.0,95.0,,21785706.0,71.47289901791738
1758853968648047,2,21613282.0,179,10737610.0,117436.0,107.0,,21730722.0,82.03599996943976
1758853968702302,1,21786720.0,193,9663790.0,106532.0,96.0,,21893256.0,94.47443542868315
1758853968765765,2,21731000.0,180,10737610.0,121683.0,107.0,,21852687.0,91.21468254642451
1758853968809842,1,21894260.0,194,9257000.0,109878.0,92.0,,22004142.0,86.07959828900874
1758853968887731,2,21852966.0,181,10737610.0,115193.0,107.0,,21968163.0,88.03773182690259
1758853968920677,1,22005095.0,195,9631570.0,119837.0,96.0,,22124936.0,86.90007669057609
1758853969003203,2,21968438.0,182,10737610.0,119514.0,107.0,,22087956.0,92.9888631010115
1758853969041457,1,22125875.0,196,12242300.0,132837.0,122.0,,22258716.0,101.36032455704587
1758853969122998,2,22088233.0,183,10737610.0,123719.0,107.0,,22211956.0,89.63320672816062
1758853969174947,1,22259365.0,197,10671650.0,121680.0,106.0,,22381049.0,79.94344145628887
1758853969247015,2,22212250.0,184,10737610.0,125340.0,107.0,,22337594.0,86.5817589524017
1758853969297577,1,22381995.0,198,9029620.0,103437.0,90.0,,22485436.0,73.63304248552556
1758853969372637,2,22337872.0,185,10737610.0,126466.0,107.0,,22464342.0,85.47555364506218
1758853969402049,1,22486467.0,199,11786330.0,143408.0,117.0,,22629879.0,112.81807565663527
1758853969499400,2,22464635.0,186,10737610.0,126325.0,107.0,,22590964.0,84.70618398113015
1758853969545977,1,22630395.0,200,9023740.0,105188.0,90.0,,22735587.0,62.69620921571897
1758853969626007,2,22591242.0,187,10737610.0,130481.0,107.0,,22721727.0,84.81055549851115
1758853969652124,1,22736542.0,201,10284610.0,110203.0,102.0,,22846749.0,96.8902559657833
1758853969756774,2,22722009.0,188,10737610.0,121790.0,107.0,,22843803.0,82.11253603737947
1758853969762795,1,22847213.0,202,12060500.0,130911.0,120.0,,22978128.0,108.97615454816528
1758853969878862,2,22844097.0,189,10737610.0,116336.0,107.0,,22960437.0,87.94975755192976
1758853969894756,1,22979174.0,203,10125300.0,111832.0,101.0,,23091010.0,76.72948825789437
1758853969995500,2,22960735.0,190,10737610.0,116273.0,107.0,,23077012.0,92.05927742245238
1758853970007577,1,23091995.0,204,9764120.0,103827.0,97.0,,23195826.0,86.54523537284726
1758853970112049,2,23077284.0,191,10737610.0,113102.0,107.0,,23190390.0,92.12957640134192
1758853970112388,1,23196806.0,205,10782060.0,115337.0,107.0,,23312147.0,102.87145433208346
1758853970225440,2,23190675.0,192,10737610.0,136273.0,107.0,,23326952.0,94.69543438191744
1758853970228682,1,23313100.0,206,9731940.0,108392.0,97.0,,23421496.0,83.68393898223468
1758853970338078,1,23422496.0,207,10150790.0,105768.0,101.0,,23528268.0,92.78940729094299
1758853970362012,2,23327247.0,193,10737610.0,116488.0,107.0,,23443739.0,78.62233840025775
1758853970444321,1,23528739.0,208,7714710.0,87603.0,77.0,,23616346.0,72.61381926338676
1758853970478790,2,23444025.0,194,10737610.0,115411.0,107.0,,23559440.0,91.94891161006355
1758853970532845,1,23617263.0,209,11490840.0,128239.0,114.0,,23745506.0,129.80479869865798
1758853970594485,2,23559720.0,195,10737610.0,114281.0,107.0,,23674005.0,92.80962876528805
1758853970661609,1,23746027.0,210,10518580.0,129295.0,105.0,,23875326.0,81.68882606939829
1758853970709042,2,23674277.0,196,10737610.0,128188.0,107.0,,23802469.0,93.73159213317389
1758853970791883,1,23876301.0,211,10303200.0,126701.0,103.0,,24003006.0,79.0886899918633
1758853970837509,2,23802744.0,197,10737610.0,121652.0,107.0,,23924400.0,83.58263211564059
1758853970919587,1,24004005.0,212,8452680.0,88949.0,84.0,,24092958.0,66.18962601014847
1758853970959448,2,23924683.0,198,10737610.0,113021.0,107.0,,24037708.0,88.05722533397847
1758853971009480,1,24093898.0,213,8655490.0,95585.0,86.0,,24189487.0,96.2865851623597
1758853971072757,2,24037992.0,199,10737610.0,115195.0,107.0,,24153191.0,94.76396402757064
1758853971105998,1,24190416.0,214,10705250.0,118861.0,107.0,,24309281.0,110.91454443730703
1758853971188226,2,24153461.0,200,10737610.0,123787.0,107.0,,24277252.0,92.99127904459206
1758853971225360,1,24309778.0,215,9182560.0,100583.0,91.0,,24410365.0,76.93034634138166
1758853971312309,2,24277544.0,201,10737610.0,134640.0,107.0,,24412188.0,86.5357059387668
1758853971326938,1,24411356.0,216,8597340.0,91503.0,85.0,,24502863.0,84.6378152749611
1758853971419405,1,24503823.0,217,8991610.0,98384.0,89.0,,24602211.0,97.24128608043951
1758853971447238,2,24412473.0,202,10737610.0,137968.0,107.0,,24550445.0,79.57970488182674
1758853971518762,1,24603180.0,218,8684040.0,96814.0,86.0,,24699998.0,87.40239741538089
1758853971585465,2,24550700.0,203,10737610.0,134574.0,107.0,,24685278.0,77.68098851888561
1758853971616582,1,24701000.0,219,10893320.0,119809.0,108.0,,24820813.0,111.36086689838478
1758853971720318,2,24685553.0,204,10737610.0,114195.0,107.0,,24799752.0,79.62455414414214
1758853971736879,1,24821297.0,220,9384360.0,106535.0,93.0,,24927836.0,78.00992543454949
1758853971834792,2,24800027.0,205,10737610.0,126015.0,107.0,,24926046.0,93.79955273686602
1758853971844348,1,24928766.0,221,8838890.0,107624.0,88.0,,25036394.0,82.24594999488224
1758853971952958,1,25037376.0,222,9882150.0,107865.0,98.0,,25145245.0,90.98747813276862
1758853971961100,2,24926335.0,206,10737610.0,128108.0,107.0,,25054447.0,85.01132153149445
1758853972061304,1,25145722.0,223,9941150.0,103479.0,99.0,,25249205.0,91.7537334096321
1758853972089486,2,25054721.0,207,10737610.0,126022.0,107.0,,25180747.0,83.63536522673812
1758853972165752,1,25250170.0,224,10264610.0,113920.0,102.0,,25364094.0,98.2748353247549
1758853972215791,2,25181026.0,208,10737610.0,121828.0,107.0,,25302858.0,85.01334072285341
1758853972280579,1,25364997.0,225,9281070.0,102445.0,92.0,,25467446.0,80.82654776315675
1758853972337927,2,25303162.0,209,10737610.0,120569.0,107.0,,25423735.0,87.91519289971835
1758853972383989,1,25468407.0,226,11637770.0,125163.0,116.0,,25593574.0,112.54008316410405
1758853972458778,2,25424013.0,210,10737610.0,113296.0,107.0,,25537313.0,88.84998882921946
1758853972509707,1,25594125.0,227,9427880.0,102074.0,94.0,,25696203.0,74.9922843188724
1758853972572380,2,25537615.0,211,10737610.0,114223.0,107.0,,25651842.0,94.51955071213536
1758853972612769,1,25697187.0,228,8604740.0,93425.0,86.0,,25790616.0,83.49090838524383
1758853972686880,2,25652115.0,212,10737610.0,113175.0,107.0,,25765294.0,93.77825327510918
1758853972707136,1,25791554.0,229,11495050.0,130766.0,114.0,,25922324.0,121.81218010533344
1758853972800334,2,25765569.0,213,10737610.0,137788.0,107.0,,25903361.0,94.64285084703933
1758853972838411,1,25922829.0,230,11329340.0,117585.0,113.0,,26040418.0,86.30234241096935
1758853972938401,2,25903636.0,214,10737610.0,120601.0,107.0,,26024241.0,77.77100972716146
1758853972956993,1,26041411.0,231,10908190.0,133083.0,109.0,,26174498.0,91.98858174090503
1758853973059279,2,26024514.0,215,10737610.0,115201.0,107.0,,26139719.0,88.83014278859677
1758853973091029,1,26175447.0,232,9369130.0,125181.0,93.0,,26300632.0,69.900101465278
1758853973174743,2,26139978.0,216,10737610.0,120676.0,107.0,,26260658.0,92.99530589621008
1758853973217186,1,26301604.0,233,10018740.0,105489.0,100.0,,26407097.0,79.41485609201233
1758853973295697,2,26260932.0,217,10737610.0,125018.0,107.0,,26385954.0,88.77432743026274
1758853973323157,1,26407575.0,234,7248410.0,91516.0,72.0,,26499095.0,68.39993960611865
1758853973415638,1,26500056.0,235,11608310.0,137621.0,116.0,,26637681.0,125.52102594046345
1758853973421020,2,26386255.0,218,10737610.0,115393.0,107.0,,26501652.0,85.67948421279415
1758853973536661,2,26501896.0,219,10737610.0,113047.0,107.0,,26614947.0,92.85296737316351
1758853973553772,1,26638190.0,236,11748910.0,134706.0,117.0,,26772900.0,85.05443989169935
1758853973649988,2,26615223.0,220,10737610.0,144204.0,107.0,,26759431.0,94.74891243922455
1758853973689453,1,26773871.0,237,10774630.0,116307.0,107.0,,26890182.0,79.41148723844901
1758853973794509,2,26759744.0,221,10737610.0,134543.0,107.0,,26894291.0,74.29792210128633
1758853973806709,1,26891127.0,238,9992750.0,109158.0,99.0,,27000289.0,85.22165177048508
1758853973916810,1,27001228.0,239,7960470.0,90350.0,79.0,,27091582.0,72.30152314692873
1758853973929340,2,26894575.0,222,10737610.0,120539.0,107.0,,27015118.0,79.6375462616164
1758853974008111,1,27092529.0,240,9697010.0,103981.0,96.0,,27196514.0,106.2092419579194
1758853974050174,2,27015409.0,223,10737610.0,122746.0,107.0,,27138159.0,88.86248903454326
1758853974113064,1,27197482.0,241,10061920.0,113936.0,100.0,,27311422.0,95.87072308557164
1758853974173200,2,27138435.0,224,10737610.0,124841.0,107.0,,27263280.0,87.27919301611041
1758853974227475,1,27311893.0,242,9408140.0,103939.0,94.0,,27415836.0,82.23107917944952
1758853974298347,2,27263582.0,225,10737610.0,137812.0,107.0,,27401398.0,85.79997922443208
1758853974332379,1,27416797.0,243,12583400.0,132667.0,125.0,,27549468.0,119.9515747731259
1758853974436450,2,27401685.0,226,10737610.0,118684.0,107.0,,27520373.0,77.75073676893334
1758853974465694,1,27550112.0,244,9946720.0,117743.0,99.0,,27667859.0,74.61065896560777
1758853974555429,2,27520664.0,227,10737610.0,147583.0,107.0,,27668251.0,90.2479429142958
1758853974584448,1,27668866.0,245,12116700.0,130340.0,121.0,,27799210.0,102.03193155598969
1758853974703296,2,27668531.0,228,10737610.0,128283.0,107.0,,27796818.0,72.6166757964928
1758853974716204,1,27800622.0,246,9850430.0,109062.0,98.0,,27909688.0,74.76266735480738
1758853974826224,1,27910642.0,247,8191730.0,92949.0,81.0,,28003595.0,74.45673513906563
1758853974831835,2,27797070.0,229,10737610.0,121820.0,107.0,,27918894.0,83.53581403309502
1758853974920136,1,28004554.0,248,9212420.0,102567.0,92.0,,28107125.0,98.09630292188432
1758853974953935,2,27919170.0,230,10737610.0,137786.0,107.0,,28056960.0,87.94111384111385
1758853975023731,1,28108149.0,249,10491630.0,111460.0,104.0,,28219613.0,101.27544765674018
1758853975092009,2,28057244.0,231,10737610.0,124858.0,107.0,,28182106.0,77.76706693512175
1758853975135680,1,28220098.0,250,9775870.0,118797.0,97.0,,28338899.0,87.32431732306675
1758853975217160,2,28182395.0,232,10737610.0,117385.0,107.0,,28299784.0,85.79723693777918
1758853975255421,1,28339839.0,251,9484550.0,107796.0,94.0,,28447639.0,79.2088758236527
1758853975334844,2,28300079.0,233,10737610.0,115540.0,107.0,,28415623.0,91.24103531491112
1758853975364195,1,28448613.0,252,10754760.0,119474.0,107.0,,28568091.0,98.87252468420762
1758853975450684,2,28415919.0,234,10737610.0,116515.0,107.0,,28532438.0,92.69345649171271
1758853975484171,1,28568589.0,253,9356060.0,107302.0,93.0,,28675895.0,77.98276321931053
1758853975567504,2,28532739.0,235,10737610.0,115369.0,107.0,,28648112.0,91.91585344975176
1758853975592427,1,28676845.0,254,11760670.0,139685.0,117.0,,28816534.0,108.63758128879692
1758853975683165,2,28648400.0,236,10737610.0,120690.0,107.0,,28769094.0,92.83691131842194
1758853975732615,1,28817033.0,255,10318000.0,122758.0,103.0,,28939795.0,73.60116415099722
1758853975804138,2,28769373.0,237,10737610.0,119506.0,107.0,,28888883.0,88.76038454861829
1758853975856365,1,28940783.0,256,9550950.0,100762.0,95.0,,29041549.0,77.17939393939395
1758853975923933,2,28889168.0,238,10737610.0,119498.0,107.0,,29008670.0,89.63320672816062
1758853975958136,1,29042554.0,257,8423970.0,99424.0,84.0,,29141982.0,82.77377641960872
1758853976043709,2,29008944.0,239,10737610.0,115225.0,107.0,,29124173.0,89.6474251936949
1758853976058555,1,29142973.0,258,9182920.0,105398.0,91.0,,29248375.0,91.44604108784193
1758853976159213,2,29124448.0,240,10737610.0,122707.0,107.0,,29247159.0,92.96310084499238
1758853976164953,1,29249371.0,259,9655180.0,108678.0,96.0,,29358053.0,90.74587868193011
1758853976274105,1,29358523.0,260,12077590.0,128900.0,120.0,,29487427.0,110.64927807094693
1758853976282200,2,29247435.0,241,10737610.0,121603.0,107.0,,29369042.0,87.30686983177084
1758853976404071,2,29369306.0,242,10737610.0,140074.0,107.0,,29509384.0,88.10635836253088
1758853976404102,1,29488520.0,261,10251650.0,124390.0,102.0,,29612914.0,78.86066601536959
1758853976529442,1,29613860.0,262,9150280.0,95279.0,91.0,,29709143.0,73.00367001755225
1758853976544449,2,29509684.0,243,10737610.0,119523.0,107.0,,29629211.0,76.49068942426877
1758853976625658,1,29710076.0,263,11019350.0,117925.0,110.0,,29828005.0,114.527209611707
1758853976664247,2,29629482.0,244,10737610.0,122690.0,107.0,,29752176.0,89.63096211956795
1758853976744088,1,29828506.0,264,10078970.0,113227.0,100.0,,29941737.0,85.10487207633201
1758853976787214,2,29752449.0,245,10737610.0,132393.0,107.0,,29884846.0,87.32106988053707
1758853976858266,1,29942684.0,265,11006990.0,118868.0,110.0,,30061556.0,96.40202140517438
1758853976919887,2,29885122.0,246,10737610.0,120602.0,107.0,,30005728.0,80.93289516329624
1758853976978080,1,30062498.0,266,9649770.0,104379.0,96.0,,30166881.0,80.53958635885624
1758853977040766,2,30006001.0,247,10737610.0,121630.0,107.0,,30127635.0,88.82940792031701
1758853977083411,1,30167829.0,267,12337080.0,130334.0,123.0,,30298167.0,117.12677179557775
1758853977162674,2,30127909.0,248,10737610.0,125886.0,107.0,,30253799.0,88.07961741641239
1758853977214790,1,30299208.0,268,10482490.0,110334.0,104.0,,30409546.0,79.78817010328896
1758853977288841,2,30254076.0,249,10737610.0,114368.0,107.0,,30368448.0,85.10632732806518
1758853977326076,1,30410494.0,269,9073960.0,99596.0,90.0,,30510094.0,81.53730028934457
1758853977403501,2,30368736.0,250,10737610.0,122767.0,107.0,,30491507.0,93.64739229024944
1758853977426646,1,30511064.0,270,10281040.0,110324.0,102.0,,30621392.0,102.22770209804116
1758853977526548,2,30491783.0,251,10737610.0,119493.0,107.0,,30611280.0,87.26429738230108
1758853977537465,1,30621883.0,271,10540820.0,111945.0,105.0,,30733832.0,95.1174437596441
1758853977646320,2,30611555.0,252,10737610.0,123839.0,107.0,,30735398.0,89.65041912967973
1758853977650372,1,30734790.0,272,10924070.0,116937.0,109.0,,30851731.0,96.75281426306607
1758853977768274,1,30852692.0,273,10233500.0,129950.0,102.0,,30982646.0,86.7966616342386
1758853977770449,2,30735684.0,253,10737610.0,116284.0,107.0,,30851972.0,86.50363734502011
1758853977887014,2,30852249.0,254,10737610.0,122708.0,107.0,,30974961.0,92.11693046797924
1758853977899206,1,30983624.0,274,10505860.0,115482.0,105.0,,31099110.0,80.2390553875294
1758853978010000,2,30975235.0,255,10737610.0,122707.0,107.0,,31097946.0,87.30757972452149
1758853978015642,1,31100060.0,275,10576140.0,122852.0,105.0,,31222916.0,90.83221684015253
1758853978132991,2,31098226.0,256,10737610.0,144146.0,107.0,,31242376.0,87.3040303762064
1758853978139429,1,31223847.0,276,10931230.0,116964.0,109.0,,31340815.0,88.30676888526258
1758853978257373,1,31341791.0,277,10117400.0,112635.0,101.0,,31454430.0,85.78138777725023
1758853978277410,2,31242645.0,257,10737610.0,116221.0,107.0,,31358870.0,74.35039710841372
1758853978370981,1,31455399.0,278,10015740.0,105190.0,100.0,,31560593.0,88.1605168650095
1758853978393919,2,31359154.0,258,10737610.0,114220.0,107.0,,31473378.0,92.16120643040452
1758853978477161,1,31561579.0,279,12076230.0,135748.0,120.0,,31697331.0,113.7335656432473
1758853978508423,2,31473658.0,259,10737610.0,116703.0,107.0,,31590365.0,93.77497729336967
1758853978613935,1,31698353.0,280,10498350.0,112581.0,104.0,,31810938.0,76.75691286355594
1758853978625400,2,31590635.0,260,10737610.0,113540.0,107.0,,31704179.0,91.79248912179318
1758853978727479,1,31811897.0,281,9166950.0,114980.0,91.0,,31926881.0,80.7347812301839
1758853978739215,2,31704450.0,261,10737610.0,117846.0,107.0,,31822300.0,94.34266133637921
1758853978843380,1,31927798.0,282,10907080.0,128736.0,109.0,,32056538.0,94.10686706758354
1758853978857328,2,31822563.0,262,10737610.0,118644.0,107.0,,31941211.0,90.90963738115195
1758853978972610,1,32057028.0,283,9357540.0,97698.0,93.0,,32154730.0,72.40996672599243
1758853978976256,2,31941491.0,263,10737610.0,113324.0,107.0,,32054819.0,90.28664401991121
1758853979071307,1,32155725.0,284,11318180.0,128900.0,113.0,,32284629.0,114.6760286533532
1758853979089857,2,32055092.0,264,10737610.0,127040.0,107.0,,32182136.0,94.52038274310966
1758853979200713,1,32285131.0,285,9835080.0,123697.0,98.0,,32408832.0,76.00173098619848
1758853979217190,2,32182425.0,265,10737610.0,123985.0,107.0,,32306414.0,84.32700085602318
1758853979325352,1,32409770.0,286,10163400.0,108753.0,101.0,,32518527.0,81.54269530403806
1758853979341452,2,32306687.0,266,10737610.0,142620.0,107.0,,32449311.0,86.41105084418406
1758853979435054,1,32519472.0,287,10713590.0,113873.0,107.0,,32633349.0,97.66084483418717
1758853979484352,2,32449587.0,267,10737610.0,127638.0,107.0,,32577229.0,75.1407277816655
1758853979549859,1,32634277.0,288,8879740.0,105272.0,88.0,,32739553.0,77.34628282740299
1758853979612276,2,32577511.0,268,10737610.0,115715.0,107.0,,32693230.0,83.93741596572967
1758853979656098,1,32740516.0,289,9623420.0,112338.0,96.0,,32852858.0,90.58274268394845
1758853979728269,2,32693504.0,269,10737610.0,125109.0,107.0,,32818617.0,92.57118964075418
1758853979768924,1,32853342.0,290,12302040.0,127540.0,123.0,,32980886.0,109.03550600038999
1758853979853662,2,32818897.0,270,10737610.0,130586.0,107.0,,32949487.0,85.63165407957382
1758853979897525,1,32981943.0,291,9527150.0,101568.0,95.0,,33083515.0,74.08301646176935
1758853979984527,2,32949762.0,271,10737610.0,129264.0,107.0,,33079030.0,82.05104497000727
1758853980000060,1,33084478.0,292,10266960.0,112257.0,102.0,,33196739.0,100.13127224850051
1758853980112789,1,33197207.0,293,9059320.0,107583.0,90.0,,33304794.0,80.36370410453388
1758853980114114,2,33079349.0,272,10737610.0,115386.0,107.0,,33194739.0,82.86024061055507
1758853980221453,1,33305871.0,294,10440560.0,110871.0,104.0,,33416746.0,96.08113082529633
1758853980229784,2,33195019.0,273,10737610.0,117567.0,107.0,,33312590.0,92.8296879052477
1758853980332872,1,33417290.0,295,10636030.0,113039.0,106.0,,33530333.0,95.45975102989617
1758853980347629,2,33312864.0,274,10737610.0,117514.0,107.0,,33430382.0,91.11638168781026
1758853980447021,1,33531439.0,296,11217110.0,142502.0,112.0,,33673945.0,98.26726471541582
1758853980465426,2,33430661.0,275,10737610.0,123085.0,107.0,,33553750.0,91.15350985169401
1758853980588784,2,33554019.0,276,10737610.0,136845.0,107.0,,33690868.0,87.04429384393391
1758853980590666,1,33675084.0,297,9423550.0,111871.0,94.0,,33786959.0,65.60304918375161
1758853980703605,1,33788023.0,298,8401290.0,94680.0,84.0,,33882707.0,74.38785539096327
1758853980725906,2,33691141.0,277,10737610.0,114409.0,107.0,,33805554.0,78.30698210352826
1758853980799305,1,33883723.0,299,9856500.0,126425.0,98.0,,34010152.0,102.9937304075235
1758853980840587,2,33805822.0,278,10737610.0,120706.0,107.0,,33926532.0,93.63024389393188
1758853980926245,1,34010663.0,300,10565930.0,117328.0,105.0,,34127995.0,83.23562312903734
1758853980961564,2,33926799.0,279,10737610.0,114399.0,107.0,,34041202.0,88.75744976317813
1758853981044609,1,34129027.0,301,11777900.0,130134.0,117.0,,34259165.0,99.50576188706025
1758853981076256,2,34041491.0,280,10737610.0,118425.0,107.0,,34159920.0,93.6212639068113
1758853981175828,1,34260246.0,302,10435770.0,109571.0,104.0,,34369821.0,79.52941266127618
1758853981194968,2,34160203.0,281,10737610.0,126128.0,107.0,,34286335.0,90.45092324280613
1758853981286481,1,34370899.0,303,10566100.0,113147.0,105.0,,34484050.0,95.48859949572085
1758853981321381,2,34286616.0,282,10737610.0,116641.0,107.0,,34403261.0,84.9407102117662
1758853981400723,1,34485141.0,304,10686980.0,120660.0,106.0,,34605805.0,93.54685667267731
1758853981438293,2,34403528.0,283,10737610.0,113113.0,107.0,,34516645.0,91.84352333378953
1758853981522491,1,34606909.0,305,10743200.0,120302.0,107.0,,34727215.0,88.22679193219894
1758853981551678,2,34516913.0,284,10737610.0,137809.0,107.0,,34654726.0,94.70044538519204
1758853981643923,1,34728341.0,306,9114380.0,100868.0,91.0,,34829213.0,75.05748072995586
1758853981689752,2,34654987.0,285,10737610.0,118357.0,107.0,,34773348.0,77.76706693512175
