timestamp,component,snt_uS,frm_nm,frm_sz_b,rcd_uS,send_btRt_Mbps
1758853969122720,2,22087955.0,182,10737610.0,10737410.0,89.63470319634703
1758853969174297,1,22258715.0,196,12242300.0,10737410.0,91.51068919120947
1758853969246720,2,22211955.0,183,10737610.0,10737410.0,86.59362903225806
1758853969296630,1,22381048.0,197,10671650.0,10737410.0,87.23443388129122
1758853969372358,2,22337593.0,184,10737610.0,10737410.0,85.46466833282923
1758853969401017,1,22485435.0,198,9029620.0,10737410.0,86.50138427198789
1758853969499106,2,22464341.0,185,10737610.0,10737410.0,84.71620853977973
1758853969545460,1,22629878.0,199,11786330.0,10737410.0,81.5984852156214
1758853969625728,2,22590963.0,186,10737610.0,10737410.0,84.8005086004012
1758853969651168,1,22735586.0,200,9023740.0,10737410.0,85.364778446286
1758853969756491,2,22721726.0,187,10737610.0,10737410.0,82.11504783463212
1758853969762330,1,22846748.0,201,10284610.0,10737410.0,92.5191162447599
1758853969878567,2,22843802.0,188,10737610.0,10737410.0,87.9584029620892
1758853969893709,1,22978127.0,202,12060500.0,10737410.0,91.79929821356534
1758853969995201,2,22960436.0,189,10737610.0,10737410.0,92.06243462455201
1758853970006591,1,23091009.0,203,10125300.0,10737410.0,89.69809181268936
1758853970111407,1,23195825.0,204,9764120.0,10737410.0,93.1548618531522
1758853970111776,2,23077011.0,190,10737610.0,10737410.0,92.10902852241047
1758853970225154,2,23190389.0,191,10737610.0,10737410.0,94.70629222600505
1758853970227728,1,23312146.0,205,10782060.0,10737410.0,92.69229115980778
1758853970337077,1,23421495.0,206,9731940.0,10737410.0,88.99889345124326
1758853970361716,2,23326951.0,192,10737610.0,10737410.0,78.62809566350816
1758853970443849,1,23528267.0,207,10150790.0,10737410.0,95.06977484733825
1758853970478503,2,23443738.0,193,10737610.0,10737410.0,91.94182571690344
1758853970531927,1,23616345.0,208,7714710.0,10737410.0,87.58952292286382
1758853970594204,2,23559439.0,194,10737610.0,10737410.0,92.80481586157423
1758853970661087,1,23745505.0,209,11490840.0,10737410.0,88.96593372561163
1758853970708769,2,23674004.0,195,10737610.0,10737410.0,93.72504691659756
1758853970790907,1,23875325.0,210,10518580.0,10737410.0,81.02434139577878
1758853970837233,2,23802468.0,196,10737610.0,10737410.0,83.5845840079711
1758853970918587,1,24003005.0,211,10303200.0,10737410.0,80.69548872180452
1758853970959164,2,23924399.0,197,10737610.0,10737410.0,88.06300284587185
1758853971008539,1,24092957.0,212,8452680.0,10737410.0,93.96878335112059
1758853971072472,2,24037707.0,198,10737610.0,10737410.0,94.7648003671409
1758853971105068,1,24189486.0,213,8655490.0,10737410.0,89.66725025639964
1758853971187955,2,24153190.0,199,10737610.0,10737410.0,92.98000571512691
1758853971224862,1,24309280.0,214,10705250.0,10737410.0,89.36382456550412
1758853971312016,2,24277251.0,200,10737610.0,10737410.0,86.55105149885944
1758853971325946,1,24410364.0,215,9182560.0,10737410.0,90.84088480867396
1758853971418444,1,24502862.0,216,8597340.0,10737410.0,92.946225864343
1758853971446952,2,24412187.0,201,10737610.0,10737410.0,79.57557656963301
1758853971517792,1,24602210.0,217,8991610.0,10737410.0,90.50620042678263
1758853971585209,2,24550444.0,202,10737610.0,10737410.0,77.66413273830621
1758853971615579,1,24699997.0,218,8684040.0,10737410.0,88.80566946526633
1758853971720042,2,24685277.0,203,10737610.0,10737410.0,79.63636498483311
1758853971736394,1,24820812.0,219,10893320.0,10737410.0,90.16529404461366
1758853971834516,2,24799751.0,204,10737610.0,10737410.0,93.79955273686602
1758853971843417,1,24927835.0,220,9384360.0,10737410.0,87.68545079095148
1758853971951975,1,25036393.0,221,8838890.0,10737410.0,81.42089942703439
1758853971960810,2,24926045.0,205,10737610.0,10737410.0,85.02074524522148
1758853972060826,1,25145244.0,222,9882150.0,10737410.0,90.78602860791358
1758853972089211,2,25054446.0,206,10737610.0,10737410.0,83.62559481623975
1758853972164786,1,25249204.0,223,9941150.0,10737410.0,95.62475952289343
1758853972215511,2,25180746.0,207,10737610.0,10737410.0,85.01670625494855
1758853972279675,1,25364093.0,224,10264610.0,10737410.0,89.34371436778108
1758853972337622,2,25302857.0,208,10737610.0,10737410.0,87.93319193193079
1758853972383027,1,25467445.0,225,9281070.0,10737410.0,89.80058441055809
1758853972458499,2,25423734.0,209,10737610.0,10737410.0,88.83087766903547
1758853972509155,1,25593573.0,226,11637770.0,10737410.0,92.2695198528479
1758853972572077,2,25537312.0,210,10737610.0,10737410.0,94.53952349926922
1758853972611784,1,25696202.0,227,9427880.0,10737410.0,91.86370324177376
1758853972686606,2,25651841.0,211,10737610.0,10737410.0,93.75450759196362
1758853972706197,1,25790615.0,228,8604740.0,10737410.0,91.13935580905172
1758853972800058,2,25765293.0,212,10737610.0,10737410.0,94.6445192680605
1758853972837905,1,25922323.0,229,11495050.0,10737410.0,87.27677893522034
1758853972938125,2,25903360.0,213,10737610.0,10737410.0,77.77100972716146
1758853972955999,1,26040417.0,230,11329340.0,10737410.0,95.9349331888157
1758853973059005,2,26024240.0,214,10737610.0,10737410.0,88.8286730641959
1758853973090079,1,26174497.0,231,10908190.0,10737410.0,81.35583233890215
1758853973174483,2,26139718.0,215,10737610.0,10737410.0,92.9840315904328
1758853973216213,1,26300631.0,232,9369130.0,10737410.0,74.27917928552175
1758853973295422,2,26260657.0,216,10737610.0,10737410.0,88.78533806299043
1758853973322678,1,26407096.0,233,10018740.0,10737410.0,94.10360212276335
1758853973414676,1,26499094.0,234,7248410.0,10737410.0,78.78877801691341
1758853973420718,2,26385953.0,217,10737610.0,10737410.0,85.69794726088622
1758853973536416,2,26501651.0,218,10737610.0,10737410.0,92.80722225103287
1758853973553262,1,26637680.0,235,11608310.0,10737410.0,83.76250126275382
1758853973649711,2,26614946.0,219,10737610.0,10737410.0,94.77567412507172
1758853973688481,1,26772899.0,236,11748910.0,10737410.0,86.88801130018709
1758853973794195,2,26759430.0,220,10737610.0,10737410.0,74.3169485894632
1758853973805763,1,26890181.0,237,10774630.0,10737410.0,91.86942582834536
1758853973915870,1,27000288.0,238,9992750.0,10737410.0,90.75490204982425
1758853973929055,2,26894290.0,221,10737610.0,10737410.0,79.62042117751743
1758853974007163,1,27091581.0,239,7960470.0,10737410.0,87.19693733364004
1758853974049882,2,27015117.0,222,10737610.0,10737410.0,88.86763720029464
1758853974112095,1,27196513.0,240,9697010.0,10737410.0,92.41232417184462
1758853974172923,2,27138158.0,223,10737610.0,10737410.0,87.26855275883649
1758853974227003,1,27311421.0,241,10061920.0,10737410.0,87.56500852856198
1758853974298044,2,27263279.0,224,10737610.0,10737410.0,85.81780836150608
1758853974331417,1,27415835.0,242,9408140.0,10737410.0,90.1042005861283
1758853974436162,2,27401397.0,225,10737610.0,10737410.0,77.74229282207968
1758853974465049,1,27549467.0,243,12583400.0,10737410.0,94.16457136015325
1758853974555137,2,27520372.0,226,10737610.0,10737410.0,90.25097709602858
1758853974583440,1,27667858.0,244,9946720.0,10737410.0,84.01584579908945
1758853974703015,2,27668250.0,227,10737610.0,10737410.0,72.6112741584279
1758853974714791,1,27799209.0,245,12116700.0,10737410.0,92.2467282319891
1758853974825269,1,27909687.0,246,9850430.0,10737410.0,89.16191458933
1758853974831582,2,27796817.0,228,10737610.0,10737410.0,83.51762116250671
1758853974919176,1,28003594.0,247,8191730.0,10737410.0,87.23236819406435
1758853974953658,2,27918893.0,229,10737610.0,10737410.0,87.9584029620892
1758853975022706,1,28107124.0,248,9212420.0,10737410.0,88.98309668695065
1758853975091724,2,28056959.0,230,10737610.0,10737410.0,77.77157301580404
1758853975135194,1,28219612.0,249,10491630.0,10737410.0,93.2688820140815
1758853975216870,2,28182105.0,231,10737610.0,10737410.0,85.80066482348616
1758853975254480,1,28338898.0,250,9775870.0,10737410.0,81.95320490250323
1758853975334548,2,28299783.0,232,10737610.0,10737410.0,91.24568738421796
1758853975363220,1,28447638.0,251,9484550.0,10737410.0,87.2222733124885
1758853975450387,2,28415622.0,233,10737610.0,10737410.0,92.69425668384568
1758853975483672,1,28568090.0,252,10754760.0,10737410.0,89.28668681300435
1758853975567202,2,28532437.0,234,10737610.0,10737410.0,91.91978769849763
1758853975591476,1,28675894.0,253,9356060.0,10737410.0,86.7876887685058
1758853975682876,2,28648111.0,235,10737610.0,10737410.0,92.82647786019331
1758853975732115,1,28816533.0,254,11760670.0,10737410.0,83.62310596633935
1758853975803858,2,28769093.0,236,10737610.0,10737410.0,88.7537815542808
1758853975855376,1,28939794.0,255,10318000.0,10737410.0,83.70855339482885
1758853975923647,2,28888882.0,237,10737610.0,10737410.0,89.6376962826303
1758853975957130,1,29041548.0,256,9550950.0,10737410.0,93.86314051536058
1758853976043434,2,29008669.0,238,10737610.0,10737410.0,89.63919290073214
1758853976057563,1,29141981.0,257,8423970.0,10737410.0,83.87651469138629
1758853976158937,2,29124172.0,239,10737610.0,10737410.0,92.96390569941907
1758853976163956,1,29248374.0,258,9182920.0,10737410.0,86.31131747389395
1758853976273634,1,29358052.0,259,9655180.0,10737410.0,88.03205747734276
1758853976281923,2,29247158.0,240,10737610.0,10737410.0,87.30757972452149
1758853976403008,1,29487426.0,260,12077590.0,10737410.0,93.35407423439021
1758853976403806,2,29369041.0,241,10737610.0,10737410.0,88.09768384434253
1758853976528495,1,29612913.0,261,10251650.0,10737410.0,81.69491660490729
1758853976544148,2,29509383.0,242,10737610.0,10737410.0,76.51031052714085
1758853976624724,1,29709142.0,262,9150280.0,10737410.0,95.08859075746398
1758853976663975,2,29629210.0,243,10737610.0,10737410.0,89.60927003096131
1758853976743586,1,29828004.0,263,11019350.0,10737410.0,92.70708889300197
1758853976786940,2,29752175.0,244,10737610.0,10737410.0,87.32249013947059
1758853976857318,1,29941736.0,264,10078970.0,10737410.0,88.62035311082194
1758853976919610,2,29884845.0,245,10737610.0,10737410.0,80.93472525815936
1758853976977137,1,30061555.0,265,11006990.0,10737410.0,91.86347741176274
1758853977040492,2,30005727.0,246,10737610.0,10737410.0,88.82720338842839
1758853977082462,1,30166880.0,266,9649770.0,10737410.0,91.61898884405412
1758853977162399,2,30127634.0,247,10737610.0,10737410.0,88.08033993125909
1758853977213748,1,30298166.0,267,12337080.0,10737410.0,93.97102509026097
1758853977288563,2,30253798.0,248,10737610.0,10737410.0,85.10835103516058
1758853977325127,1,30409545.0,268,10482490.0,10737410.0,94.11549753544206
1758853977403212,2,30368447.0,249,10737610.0,10737410.0,93.65637729068723
1758853977425675,1,30510093.0,269,9073960.0,10737410.0,90.24505708716235
1758853977526271,2,30491506.0,250,10737610.0,10737410.0,87.25578787410917
1758853977536973,1,30621391.0,270,10281040.0,10737410.0,92.37398695394346
1758853977646044,2,30611279.0,251,10737610.0,10737410.0,89.64967062693596
1758853977649413,1,30733831.0,271,10540820.0,10737410.0,93.74617573817147
1758853977767312,1,30851730.0,272,10924070.0,10737410.0,92.65617180807303
1758853977770162,2,30735397.0,252,10737610.0,10737410.0,86.51130375932581
1758853977886736,2,30851971.0,253,10737610.0,10737410.0,92.10981865596102
1758853977898227,1,30982645.0,273,10233500.0,10737410.0,78.16904098078905
1758853978009725,2,30974960.0,254,10737610.0,10737410.0,87.30545008090155
1758853978014691,1,31099109.0,274,10505860.0,10737410.0,90.20693089710126
1758853978132710,2,31097945.0,255,10737610.0,10737410.0,87.30828962881652
1758853978138497,1,31222915.0,275,10576140.0,10737410.0,85.42510056055441
1758853978256396,1,31340814.0,276,10931230.0,10737410.0,92.71690175489191
1758853978277140,2,31242375.0,256,10737610.0,10737410.0,74.34473447344735
1758853978370011,1,31454429.0,277,10117400.0,10737410.0,89.0498613739383
1758853978393634,2,31358869.0,257,10737610.0,10737410.0,92.17307329132831
1758853978476174,1,31560592.0,278,10015740.0,10737410.0,94.34303853508284
1758853978508142,2,31473377.0,258,10737610.0,10737410.0,93.77170154050373
1758853978612912,1,31697330.0,279,12076230.0,10737410.0,88.31656159955534
1758853978625129,2,31590364.0,259,10737610.0,10737410.0,91.78464273808201
1758853978726519,1,31810937.0,280,10498350.0,10737410.0,92.40935857825663
1758853978738943,2,31704178.0,260,10737610.0,10737410.0,94.34349025603177
1758853978842462,1,31926880.0,281,9166950.0,10737410.0,79.06428158664171
1758853978857064,2,31822299.0,261,10737610.0,10737410.0,90.90348032949265
1758853978972119,1,32056537.0,282,10907080.0,10737410.0,84.12256954888667
1758853978975975,2,31941210.0,262,10737610.0,10737410.0,90.29955176560622
1758853979070311,1,32154729.0,283,9357540.0,10737410.0,95.2983949812612
1758853979089583,2,32054818.0,263,10737610.0,10737410.0,94.51455883388493
1758853979200210,1,32284628.0,284,11318180.0,10737410.0,87.13061686387117
1758853979216900,2,32182135.0,264,10737610.0,10737410.0,84.3375982783132
1758853979324413,1,32408831.0,285,9835080.0,10737410.0,79.18552691963963
1758853979341178,2,32306413.0,265,10737610.0,10737410.0,86.39992597241668
1758853979434108,1,32518526.0,286,10163400.0,10737410.0,92.65144263640093
1758853979484075,2,32449310.0,266,10737610.0,10737410.0,75.14230529682219
1758853979548930,1,32633348.0,287,10713590.0,10737410.0,93.30607374893313
1758853979611993,2,32577228.0,267,10737610.0,10737410.0,83.94135305430041
1758853979655134,1,32739552.0,288,8879740.0,10737410.0,83.61022183721894
1758853979727994,2,32693229.0,268,10737610.0,10737410.0,92.56480547581486
1758853979768439,1,32852857.0,289,9623420.0,10737410.0,84.93376285247783
1758853979853381,2,32818616.0,269,10737610.0,10737410.0,85.63575171269748
1758853979896467,1,32980885.0,290,12302040.0,10737410.0,96.08866810385229
1758853979984251,2,32949486.0,270,10737610.0,10737410.0,82.04791013983343
1758853979999096,1,33083514.0,291,9527150.0,10737410.0,92.83097370139043
1758853980112320,1,33196738.0,292,10266960.0,10737410.0,90.67830142019359
1758853980113794,2,33079029.0,271,10737610.0,10737410.0,82.88838455184765
1758853980220375,1,33304793.0,293,9059320.0,10737410.0,83.83989634908149
1758853980229503,2,33194738.0,272,10737610.0,10737410.0,92.79839943306052
1758853980332327,1,33416745.0,294,10440560.0,10737410.0,93.25925396598542
1758853980347354,2,33312589.0,273,10737610.0,10737410.0,91.11174279386684
1758853980445914,1,33530332.0,295,10636030.0,10737410.0,93.6377402343578
1758853980465146,2,33430381.0,274,10737610.0,10737410.0,91.15737910893779
1758853980588514,2,33553749.0,275,10737610.0,10737410.0,87.03723818170029
1758853980589526,1,33673944.0,296,11217110.0,10737410.0,78.10705233545944
1758853980702540,1,33786958.0,297,9423550.0,10737410.0,83.3839170368273
1758853980725632,2,33690867.0,276,10737610.0,10737410.0,78.30926647121458
1758853980798288,1,33882706.0,298,8401290.0,10737410.0,87.74376488281739
1758853980840318,2,33805553.0,277,10737610.0,10737410.0,93.62616186805714
1758853980925733,1,34010151.0,299,9856500.0,10737410.0,77.33924437992859
1758853980961296,2,33926531.0,278,10737610.0,10737410.0,88.75671609714163
1758853981043576,1,34127994.0,300,10565930.0,10737410.0,89.66107448045281
1758853981075966,2,34041201.0,279,10737610.0,10737410.0,93.63922560390687
1758853981174746,1,34259164.0,301,11777900.0,10737410.0,89.79111077228025
1758853981194684,2,34159919.0,280,10737610.0,10737410.0,90.44635185902729
1758853981285402,1,34369820.0,302,10435770.0,10737410.0,94.30821645459804
1758853981321099,2,34286334.0,281,10737610.0,10737410.0,84.93936637266147
1758853981399631,1,34484049.0,303,10566100.0,10737410.0,92.49927776659166
1758853981438025,2,34403260.0,282,10737610.0,10737410.0,91.83252655525718
1758853981521386,1,34605804.0,304,10686980.0,10737410.0,87.77446511436904
1758853981551409,2,34516644.0,283,10737610.0,10737410.0,94.70128060396529
1758853981642796,1,34727214.0,305,10743200.0,10737410.0,88.48694506218598
1758853981689490,2,34654725.0,284,10737610.0,10737410.0,77.76312454284081
1758853981744794,1,34829212.0,306,9114380.0,10737410.0,89.35841879252534
1758853981808112,2,34773347.0,285,10737610.0,10737410.0,90.51954949334863
1758853981851895,1,34936313.0,307,8391500.0,10737410.0,78.35127589845098
1758853981926669,2,34891904.0,286,10737610.0,10737410.0,90.56917769511712
1758853981963580,1,35047998.0,308,9848450.0,10737410.0,88.18059721538255
1758853982044058,2,35009293.0,287,10737610.0,10737410.0,91.47032515823459
1758853982065450,1,35149868.0,309,9233770.0,10737410.0,90.64268184941592
1758853982162654,1,35247072.0,310,9114110.0,10737410.0,93.76270523846756
1758853982163085,2,35128320.0,288,10737610.0,10737410.0,90.21154864022449
1758853982276626,2,35241861.0,289,10737610.0,10737410.0,94.57033142212946
1758853982285276,1,35369694.0,311,10023790.0,10737410.0,81.74544535238375
1758853982394949,1,35479367.0,312,10393020.0,10737410.0,94.76370665523876
1758853982395093,2,35360328.0,290,10737610.0,10737410.0,90.6379835734846
1758853982505424,1,35589842.0,313,10210140.0,10737410.0,92.420366598778
1758853982514109,2,35479344.0,291,10737610.0,10737410.0,90.21988640182833
1758853982630580,2,35595815.0,292,10737610.0,10737410.0,92.19127508135072
1758853982632000,1,35716418.0,314,11478120.0,10737410.0,90.68164580963216
1758853982747580,2,35712815.0,293,10737610.0,10737410.0,91.77444444444446
1758853982781761,1,35866179.0,315,11853230.0,10737410.0,79.14764190944237
1758853982875068,2,35840303.0,294,10737610.0,10737410.0,84.22447602911647
1758853982895766,1,35980184.0,316,9263920.0,10737410.0,81.2588921538529
1758853982993908,2,35959143.0,295,10737610.0,10737410.0,90.35350050488051
1758853982996975,1,36081393.0,317,9045110.0,10737410.0,89.37060933316207
1758853983104968,1,36189386.0,318,9772240.0,10737410.0,90.4895687683461
1758853983124120,2,36089355.0,296,10737610.0,10737410.0,82.46252265536202
1758853983217549,1,36301967.0,319,8721210.0,10737410.0,77.46609108108828
1758853983242438,2,36207673.0,297,10737610.0,10737410.0,90.7521256275461
1758853983350543,1,36434961.0,320,11928340.0,10737410.0,89.69081311938884
1758853983378728,2,36343963.0,298,10737610.0,10737410.0,78.78501724264437
1758853983460155,1,36544573.0,321,8930920.0,10737410.0,81.47757544794366
1758853983499881,2,36465116.0,299,10737610.0,10737410.0,88.6285110562677
1758853983558789,1,36643207.0,322,8255620.0,10737410.0,83.69953565707566
1758853983614403,2,36579638.0,300,10737610.0,10737410.0,93.76023820750598
1758853983673118,1,36757536.0,323,9990760.0,10737410.0,87.38605253260327
1758853983731080,2,36696315.0,301,10737610.0,10737410.0,92.0285060466073
1758853983795025,1,36879443.0,324,11117060.0,10737410.0,91.19295856677631
1758853983857429,2,36822664.0,302,10737610.0,10737410.0,84.98373552620124
1758853983913351,1,36997769.0,325,8937400.0,10737410.0,75.53200480029749
1758853983971819,2,36937054.0,303,10737610.0,10737410.0,93.8684325552933
1758853984013937,1,37098355.0,326,8978540.0,10737410.0,89.26232278845961
1758853984096883,2,37062118.0,304,10737610.0,10737410.0,85.85692125631678
1758853984142306,1,37226724.0,327,11839970.0,10737410.0,92.23387266396094
1758853984221943,2,37187178.0,305,10737610.0,10737410.0,85.85966735966736
1758853984255531,1,37339949.0,328,10024130.0,10737410.0,88.53283285493487
1758853984341642,2,37306877.0,306,10737610.0,10737410.0,89.70509360980459
1758853984363907,1,37448325.0,329,9891250.0,10737410.0,91.2679006422086
1758853984464688,2,37429923.0,307,10737610.0,10737410.0,87.26500658290396
1758853984464948,1,37549366.0,330,8677980.0,10737410.0,85.88572955532904
1758853984578407,1,37662825.0,331,10289980.0,10737410.0,90.69337822473317
1758853984585042,2,37550277.0,308,10737610.0,10737410.0,89.21689349751567
1758853984679757,1,37764175.0,332,8770940.0,10737410.0,86.54109521460286
1758853984716322,2,37681557.0,309,10737610.0,10737410.0,81.79166666666666
1758853984794983,1,37879401.0,333,9716520.0,10737410.0,84.32575981115373
1758853984834340,2,37799575.0,310,10737610.0,10737410.0,90.98281618058263
1758853984908040,1,37992458.0,334,9827110.0,10737410.0,86.9217297469418
1758853984958647,2,37923882.0,311,10737610.0,10737410.0,86.37976944178526
1758853985025711,1,38110129.0,335,9934940.0,10737410.0,84.42980853396334
1758853985083997,2,38049232.0,312,10737610.0,10737410.0,85.66102911846829
1758853985120486,1,38204904.0,336,8868350.0,10737410.0,93.57267211817462
1758853985199623,2,38164858.0,313,10737610.0,10737410.0,92.86501305934652
1758853985221106,1,38305524.0,337,9444290.0,10737410.0,93.86096203538062
1758853985330602,2,38295837.0,314,10737610.0,10737410.0,81.9796303224181
1758853985365709,1,38450127.0,338,11901680.0,10737410.0,82.30589960097647
1758853985454111,2,38419346.0,315,10737610.0,10737410.0,86.93787497267407
1758853985490509,1,38574927.0,339,11005600.0,10737410.0,88.18589743589743
1758853985584854,2,38550089.0,316,10737610.0,10737410.0,82.12760912630122
1758853985636358,1,38720776.0,340,11841680.0,10737410.0,81.19136915577069
1758853985716583,2,38681818.0,317,10737610.0,10737410.0,81.51287871311557
1758853985758247,1,38842665.0,341,9343940.0,10737410.0,76.65941963589823
1758853985849425,2,38814660.0,318,10737610.0,10737410.0,80.82993330422607
1758853985860542,1,38944960.0,342,9256150.0,10737410.0,90.48487218339118
1758853985961784,1,39046202.0,343,8903540.0,10737410.0,87.94314612512593
1758853985968188,2,38933423.0,319,10737610.0,10737410.0,90.4120812037419
1758853986076485,1,39160903.0,344,9828920.0,10737410.0,85.69166790176197
1758853986081436,2,39046671.0,320,10737610.0,10737410.0,94.81500777055665
1758853986195836,1,39280254.0,345,10361540.0,10737410.0,86.81569488315975
1758853986197781,2,39163016.0,321,10737610.0,10737410.0,92.2911169366969
1758853986311927,2,39277162.0,322,10737610.0,10737410.0,94.06908695880715
1758853986317737,1,39402155.0,346,9577680.0,10737410.0,78.5693308504442
1758853986430130,1,39514548.0,347,10188700.0,10737410.0,90.65244276778803
1758853986432550,2,39397785.0,323,10737610.0,10737410.0,89.01793190353416
1758853986553896,1,39638314.0,348,10962450.0,10737410.0,88.57400255320523
1758853986556899,2,39522134.0,324,10737610.0,10737410.0,86.35059389299472
1758853986674695,2,39639930.0,325,10737610.0,10737410.0,91.15428367686509
1758853986675833,1,39760251.0,349,10943280.0,10737410.0,89.74536030901204
1758853986777533,1,39861951.0,350,9094770.0,10737410.0,89.4274336283186
1758853986804250,2,39769485.0,326,10737610.0,10737410.0,82.88070703562194
1758853986892315,1,39976733.0,351,10641320.0,10737410.0,92.70896133540103
1758853986921962,2,39887197.0,327,10737610.0,10737410.0,91.21933192877532
1758853987012584,1,40097002.0,352,10673730.0,10737410.0,88.74880476265703
1758853987045015,2,40010250.0,328,10737610.0,10737410.0,87.26004242074553
1758853987114872,1,40199290.0,353,8814610.0,10737410.0,86.1744290630377
1758853987171137,2,40136372.0,329,10737610.0,10737410.0,85.13669304324385
1758853987222489,1,40306907.0,354,9662270.0,10737410.0,89.78386314429876
1758853987291425,2,40256660.0,330,10737610.0,10737410.0,89.2658453046023
1758853987321786,1,40406204.0,355,8981100.0,10737410.0,90.44684129429892
1758853987415973,2,40381208.0,331,10737610.0,10737410.0,86.21262485146289
1758853987443256,1,40527674.0,356,10621190.0,10737410.0,87.43879147114515
1758853987547757,2,40512992.0,332,10737610.0,10737410.0,81.47885934559584
1758853987557696,1,40642114.0,357,9733170.0,10737410.0,85.05041943376442
1758853987659731,1,40744149.0,358,9149820.0,10737410.0,89.6733473808007
1758853987671963,2,40637198.0,333,10737610.0,10737410.0,86.4500104664831
1758853987776226,1,40860644.0,359,10046230.0,10737410.0,86.23743508305077
1758853987798276,2,40763511.0,334,10737610.0,10737410.0,85.00795642570442
1758853987911786,1,40996204.0,360,11610000.0,10737410.0,85.6447329595751
1758853987920527,2,40885762.0,335,10737610.0,10737410.0,87.83249216775323
1758853988035187,1,41119605.0,361,11397970.0,10737410.0,92.365296877659
1758853988044657,2,41009892.0,336,10737610.0,10737410.0,86.50294046564086
1758853988130122,1,41214540.0,362,8592270.0,10737410.0,90.50687312371623
1758853988167621,2,41132856.0,337,10737610.0,10737410.0,87.32320028626265
1758853988263450,1,41347868.0,363,10983920.0,10737410.0,82.38269530781231
1758853988280862,2,41246097.0,338,10737610.0,10737410.0,94.8208687666128
1758853988389972,1,41474390.0,364,11271830.0,10737410.0,89.08988160161869
1758853988403767,2,41369002.0,339,10737610.0,10737410.0,87.3651194011635
1758853988503527,1,41587945.0,365,10560900.0,10737410.0,93.00250979701467
1758853988522881,2,41488116.0,340,10737610.0,10737410.0,90.14565878066391
1758853988629190,1,41713608.0,366,10204250.0,10737410.0,81.20329770895172
1758853988640994,2,41606229.0,341,10737610.0,10737410.0,90.90963738115195
1758853988728631,1,41813049.0,367,8925650.0,10737410.0,89.75824860972837
1758853988765332,2,41730567.0,342,10737610.0,10737410.0,86.35823320304333
1758853988840071,1,41924489.0,368,10006380.0,10737410.0,89.79163675520459
1758853988897162,2,41862397.0,343,10737610.0,10737410.0,81.45042858226503
1758853988950579,1,42034997.0,369,9853880.0,10737410.0,89.16892894632063
1758853989016056,2,41981291.0,344,10737610.0,10737410.0,90.31246320251653
1758853989066023,1,42150441.0,370,10759520.0,10737410.0,93.20120577942554
1758853989142324,2,42107559.0,345,10737610.0,10737410.0,85.03825197199608
1758853989169427,1,42253845.0,371,9190870.0,10737410.0,88.88311864144521
1758853989266377,2,42231612.0,346,10737610.0,10737410.0,86.55663305200197
1758853989266959,1,42351377.0,372,8955170.0,10737410.0,91.8177623754255
1758853989383311,2,42348546.0,347,10737610.0,10737410.0,91.82624386406007
1758853989388603,1,42473021.0,373,10478060.0,10737410.0,86.13708855348393
1758853989500769,2,42466004.0,348,10737610.0,10737410.0,91.41659146248021
1758853989523291,1,42607709.0,374,10836380.0,10737410.0,80.45542290330245
1758853989624212,2,42589447.0,349,10737610.0,10737410.0,86.98435715269396
1758853989644753,1,42729171.0,375,10800610.0,10737410.0,88.92172037345013
1758853989760351,2,42725586.0,350,10737610.0,10737410.0,78.87240247100391
1758853989783997,1,42868415.0,376,11014460.0,10737410.0,79.10186435322167
1758853989875999,2,42841234.0,351,10737610.0,10737410.0,92.84734712230215
1758853989885919,1,42970337.0,377,9521450.0,10737410.0,93.4189870685426
1758853989996943,2,42962178.0,352,10737610.0,10737410.0,88.78166754861755
1758853990008848,1,43093266.0,378,10838950.0,10737410.0,88.17244100252991
1758853990113534,2,43078769.0,353,10737610.0,10737410.0,92.09638822893706
1758853990133741,1,43218159.0,379,10827640.0,10737410.0,86.69533120351021
1758853990229043,2,43194278.0,354,10737610.0,10737410.0,92.95907678189579
1758853990234917,1,43319335.0,380,8909360.0,10737410.0,88.05803747924408
1758853990358434,2,43323669.0,355,10737610.0,10737410.0,82.98575635090539
1758853990372359,1,43456777.0,381,10543930.0,10737410.0,76.71548726008062
1758853990475577,2,43440812.0,356,10737610.0,10737410.0,91.6624126068139
1758853990486810,1,43571228.0,382,10311140.0,10737410.0,90.09217918585246
1758853990599188,2,43564423.0,357,10737610.0,10737410.0,86.86613650888675
1758853990603174,1,43687592.0,383,11025770.0,10737410.0,94.75241483620364
1758853990713339,1,43797757.0,384,10413090.0,10737410.0,94.52267053964508
1758853990715315,2,43680550.0,358,10737610.0,10737410.0,92.4643709042686
1758853990822520,1,43906938.0,385,9853350.0,10737410.0,90.24784532107233
1758853990830003,2,43795238.0,359,10737610.0,10737410.0,93.62452915736607
1758853990919997,1,44004415.0,386,9101940.0,10737410.0,93.37525775311099
1758853990943443,2,43908678.0,360,10737610.0,10737410.0,94.65453102961918
1758853991070109,1,44154527.0,387,11524740.0,10737410.0,76.77427520784481
1758853991082541,2,44047776.0,361,10737610.0,10737410.0,77.19456785863204
1758853991194691,1,44279109.0,388,11427490.0,10737410.0,91.7266539307444
1758853991220567,2,44185802.0,362,10737610.0,10737410.0,77.79411125440136
1758853991304591,1,44389009.0,389,9547240.0,10737410.0,86.87206551410374
1758853991343861,2,44309096.0,363,10737610.0,10737410.0,87.08947718461563
1758853991427897,1,44512315.0,390,11085760.0,10737410.0,89.90446531393442
